epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.41781434416770935,9.999999747378752e-05,1.587928056716919,0.4892368018627167,1.3910613059997559
1,0.49449923634529114,9.999999747378752e-05,1.3930505514144897,0.5185909867286682,1.3035356998443604
2,0.5160948634147644,9.999999747378752e-05,1.3169752359390259,0.5335942506790161,1.2604751586914062
3,0.5364680886268616,9.999999747378752e-05,1.2699185609817505,0.5564253330230713,1.2233190536499023
4,0.5516257882118225,9.999999747378752e-05,1.2272350788116455,0.5668623447418213,1.1945282220840454
5,0.5585526823997498,9.999999747378752e-05,1.2020456790924072,0.5805609822273254,1.1767481565475464
6,0.5710210800170898,9.999999747378752e-05,1.1807968616485596,0.587084174156189,1.164314866065979
7,0.5792518854141235,9.999999747378752e-05,1.1647660732269287,0.5799086689949036,1.1582261323928833
8,0.5854453444480896,9.999999747378752e-05,1.1397393941879272,0.5877364873886108,1.1419178247451782
9,0.5922092795372009,9.999999747378752e-05,1.1208791732788086,0.5864318609237671,1.1280466318130493
10,0.5947355628013611,9.999999747378752e-05,1.1114096641540527,0.6020874381065369,1.125429630279541
11,0.6056556105613708,9.999999747378752e-05,1.0925977230072021,0.5988258123397827,1.121280312538147
12,0.6052481532096863,9.999999747378752e-05,1.0865954160690308,0.6014350652694702,1.111292839050293
13,0.6133159399032593,9.999999747378752e-05,1.0597862005233765,0.6073059439659119,1.097692608833313
14,0.6199168562889099,9.999999747378752e-05,1.057142734527588,0.6099151968955994,1.094984769821167
15,0.6186944842338562,9.999999747378752e-05,1.050405502319336,0.611872136592865,1.0912410020828247
16,0.626110315322876,9.999999747378752e-05,1.030373454093933,0.6144813895225525,1.0970232486724854
17,0.6269252896308899,9.999999747378752e-05,1.0245236158370972,0.6060013175010681,1.0951108932495117
18,0.6346670985221863,2.9999999242136255e-05,1.0025416612625122,0.6144813895225525,1.082239031791687
19,0.6391491889953613,2.9999999242136255e-05,0.9980179667472839,0.6177430152893066,1.0746692419052124
20,0.6452611684799194,2.9999999242136255e-05,0.9875524044036865,0.6151337027549744,1.081017255783081
21,0.6450982093811035,2.9999999242136255e-05,0.9929494261741638,0.6177430152893066,1.073910117149353
22,0.6450982093811035,2.9999999242136255e-05,0.9885061383247375,0.6190476417541504,1.0729118585586548
23,0.6483579277992249,2.9999999242136255e-05,0.9803740978240967,0.61709064245224,1.0729033946990967
24,0.6465650796890259,2.9999999242136255e-05,0.974736213684082,0.6216568946838379,1.0684664249420166
25,0.6478689312934875,2.9999999242136255e-05,0.973426878452301,0.6190476417541504,1.0712848901748657
26,0.6498247981071472,2.9999999242136255e-05,0.9723423719406128,0.6164383292198181,1.0686520338058472
27,0.6516991257667542,8.999999408842996e-06,0.9643270969390869,0.6196999549865723,1.0699632167816162
28,0.6480319499969482,8.999999408842996e-06,0.9702446460723877,0.6177430152893066,1.0694422721862793
29,0.6586260199546814,2.699999868127634e-06,0.9560827016830444,0.6177430152893066,1.0703706741333008
30,0.6514546275138855,2.699999868127634e-06,0.9660595655441284,0.6177430152893066,1.0706133842468262
31,0.6553663015365601,8.099999604382901e-07,0.9640842080116272,0.6177430152893066,1.0707067251205444
32,0.6561812162399292,8.099999604382901e-07,0.9600690007209778,0.6183953285217285,1.0706101655960083
33,0.6560997366905212,2.4299998813148704e-07,0.9615669250488281,0.6177430152893066,1.0706725120544434
34,0.6564257144927979,2.4299998813148704e-07,0.959867000579834,0.6177430152893066,1.0706899166107178
35,0.6518620848655701,1.0000000116860974e-07,0.9569070935249329,0.6183953285217285,1.0706619024276733
36,0.6568331718444824,1.0000000116860974e-07,0.9571813941001892,0.6183953285217285,1.070635199546814
37,0.6558552980422974,1.0000000116860974e-07,0.9617519378662109,0.6177430152893066,1.0706512928009033
38,0.6568331718444824,1.0000000116860974e-07,0.9629310369491577,0.6164383292198181,1.070654034614563
39,0.6468910574913025,1.0000000116860974e-07,0.9697725772857666,0.6177430152893066,1.0706837177276611
40,0.6530030369758606,1.0000000116860974e-07,0.9639289975166321,0.6177430152893066,1.0706934928894043
41,0.6547143459320068,1.0000000116860974e-07,0.9644783735275269,0.61709064245224,1.0706846714019775
42,0.654469907283783,1.0000000116860974e-07,0.9563813209533691,0.61709064245224,1.0706567764282227
43,0.6512101888656616,1.0000000116860974e-07,0.9598491191864014,0.61709064245224,1.0706809759140015
44,0.6512101888656616,1.0000000116860974e-07,0.9625974297523499,0.6164383292198181,1.070733666419983
45,0.6569146513938904,1.0000000116860974e-07,0.9545387029647827,0.61709064245224,1.0707229375839233
46,0.6477874517440796,1.0000000116860974e-07,0.9636886119842529,0.61709064245224,1.070718765258789
47,0.6541439294815063,1.0000000116860974e-07,0.9575455188751221,0.61709064245224,1.0707042217254639
48,0.6505582332611084,1.0000000116860974e-07,0.9621094465255737,0.61709064245224,1.0707285404205322
49,0.6545513868331909,1.0000000116860974e-07,0.9538654685020447,0.61709064245224,1.0706884860992432
50,0.6567516922950745,1.0000000116860974e-07,0.9635154604911804,0.61709064245224,1.0706855058670044
51,0.6565071940422058,1.0000000116860974e-07,0.9629748463630676,0.61709064245224,1.0706599950790405
52,0.649254322052002,1.0000000116860974e-07,0.9662184715270996,0.61709064245224,1.070598840713501
53,0.6513731479644775,1.0000000116860974e-07,0.9600073099136353,0.61709064245224,1.0706032514572144
54,0.6560997366905212,1.0000000116860974e-07,0.9627692699432373,0.61709064245224,1.0705547332763672
55,0.6576480865478516,1.0000000116860974e-07,0.9539521932601929,0.61709064245224,1.0706100463867188
56,0.6558552980422974,1.0000000116860974e-07,0.9557509422302246,0.61709064245224,1.0706121921539307
57,0.6527585387229919,1.0000000116860974e-07,0.9615156650543213,0.6177430152893066,1.0706197023391724
58,0.6525140404701233,1.0000000116860974e-07,0.9613209366798401,0.61709064245224,1.070615291595459
59,0.6510471701622009,1.0000000116860974e-07,0.9620524644851685,0.6177430152893066,1.070650577545166
60,0.6524325609207153,1.0000000116860974e-07,0.9613174796104431,0.6177430152893066,1.0706720352172852
61,0.653654932975769,1.0000000116860974e-07,0.9612841010093689,0.6177430152893066,1.0706226825714111
62,0.6503952145576477,1.0000000116860974e-07,0.9633437991142273,0.6177430152893066,1.0705958604812622
63,0.6578925848007202,1.0000000116860974e-07,0.9589808583259583,0.6177430152893066,1.070541262626648
64,0.6575666069984436,1.0000000116860974e-07,0.9548127055168152,0.6177430152893066,1.070550560951233
65,0.6511286497116089,1.0000000116860974e-07,0.966162383556366,0.6177430152893066,1.0705044269561768
66,0.6560182571411133,1.0000000116860974e-07,0.9574894309043884,0.6177430152893066,1.070509672164917
67,0.6597669124603271,1.0000000116860974e-07,0.951971709728241,0.6177430152893066,1.0705044269561768
68,0.6517806053161621,1.0000000116860974e-07,0.960321307182312,0.6177430152893066,1.0705206394195557
69,0.6525140404701233,1.0000000116860974e-07,0.959362804889679,0.6177430152893066,1.0705103874206543
70,0.6497433185577393,1.0000000116860974e-07,0.9616591334342957,0.6177430152893066,1.0704654455184937
71,0.652677059173584,1.0000000116860974e-07,0.9546162486076355,0.6177430152893066,1.0704584121704102
72,0.6591149568557739,1.0000000116860974e-07,0.9504502415657043,0.61709064245224,1.0704704523086548
73,0.657159149646759,1.0000000116860974e-07,0.9573962688446045,0.61709064245224,1.0704469680786133
74,0.6593594551086426,1.0000000116860974e-07,0.9464408159255981,0.61709064245224,1.0704412460327148
75,0.6547958850860596,1.0000000116860974e-07,0.9554188251495361,0.61709064245224,1.0704346895217896
76,0.6493358612060547,1.0000000116860974e-07,0.9598199129104614,0.61709064245224,1.0704396963119507
77,0.6580556035041809,1.0000000116860974e-07,0.9613245129585266,0.61709064245224,1.0704265832901
78,0.6555293202400208,1.0000000116860974e-07,0.9582254886627197,0.61709064245224,1.0704514980316162
79,0.6560997366905212,1.0000000116860974e-07,0.9600589275360107,0.6177430152893066,1.0704230070114136
80,0.6514546275138855,1.0000000116860974e-07,0.9558423757553101,0.61709064245224,1.0704244375228882
81,0.6537364721298218,1.0000000116860974e-07,0.9598884582519531,0.6183953285217285,1.070360541343689
82,0.6561812162399292,1.0000000116860974e-07,0.9524180889129639,0.6177430152893066,1.0703845024108887
83,0.6569961905479431,1.0000000116860974e-07,0.9538050889968872,0.61709064245224,1.070394515991211
84,0.6563442349433899,1.0000000116860974e-07,0.9636558294296265,0.61709064245224,1.0703661441802979
85,0.6533290147781372,1.0000000116860974e-07,0.9606953859329224,0.61709064245224,1.0704067945480347
86,0.6581370830535889,1.0000000116860974e-07,0.9512462615966797,0.61709064245224,1.070391058921814
87,0.6528400182723999,1.0000000116860974e-07,0.9588162302970886,0.6177430152893066,1.0703877210617065
88,0.6552848219871521,1.0000000116860974e-07,0.9569764137268066,0.61709064245224,1.0704010725021362
89,0.6516176462173462,1.0000000116860974e-07,0.9627341628074646,0.6164383292198181,1.0704243183135986
90,0.6567516922950745,1.0000000116860974e-07,0.9598852396011353,0.6164383292198181,1.070422649383545
91,0.6563442349433899,1.0000000116860974e-07,0.9614852666854858,0.6164383292198181,1.070432424545288
92,0.6602559089660645,1.0000000116860974e-07,0.9539099335670471,0.6177430152893066,1.0704729557037354
93,0.6548773646354675,1.0000000116860974e-07,0.95179682970047,0.6177430152893066,1.0704694986343384
94,0.6529214978218079,1.0000000116860974e-07,0.9615578651428223,0.61709064245224,1.070449709892273
95,0.6516176462173462,1.0000000116860974e-07,0.9580918550491333,0.6177430152893066,1.0704389810562134
96,0.6523510813713074,1.0000000116860974e-07,0.9577190279960632,0.6177430152893066,1.070459246635437
97,0.6539809107780457,1.0000000116860974e-07,0.9588519334793091,0.6177430152893066,1.070443868637085
98,0.6513731479644775,1.0000000116860974e-07,0.9654012322425842,0.6177430152893066,1.0704548358917236
99,0.6516991257667542,1.0000000116860974e-07,0.9661532640457153,0.6177430152893066,1.0704704523086548
