epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
25,0.7093961238861084,9.999999747378752e-05,0.8065029978752136,0.689497709274292,0.9036917090415955
26,0.7122483849525452,9.999999747378752e-05,0.8030263781547546,0.6901500225067139,0.8988983035087585
27,0.7117594480514526,9.999999747378752e-05,0.7927250862121582,0.6881930828094482,0.9089571833610535
28,0.7198272347450256,9.999999747378752e-05,0.7803928852081299,0.6901500225067139,0.9124106168746948
29,0.7254502773284912,2.9999999242136255e-05,0.7579015493392944,0.6921069622039795,0.89199298620224
30,0.7337625026702881,2.9999999242136255e-05,0.7494776248931885,0.6921069622039795,0.888813853263855
31,0.7350664138793945,2.9999999242136255e-05,0.7372282147407532,0.6908023357391357,0.8896346092224121
32,0.7397930026054382,2.9999999242136255e-05,0.7330950498580933,0.6921069622039795,0.885327160358429
33,0.7385706305503845,2.9999999242136255e-05,0.7332573533058167,0.6921069622039795,0.889590322971344
34,0.7371852397918701,2.9999999242136255e-05,0.7324071526527405,0.6934115886688232,0.886201024055481
35,0.7395485043525696,8.999999408842996e-06,0.7235682606697083,0.694716215133667,0.8813087344169617
36,0.7405264377593994,8.999999408842996e-06,0.7230328321456909,0.6914546489715576,0.8811647295951843
37,0.7407709360122681,8.999999408842996e-06,0.7206743359565735,0.6921069622039795,0.8821319341659546
38,0.7436231970787048,8.999999408842996e-06,0.7178015112876892,0.694716215133667,0.880281925201416
39,0.7402004599571228,8.999999408842996e-06,0.7208883762359619,0.6940639019012451,0.8784267902374268
40,0.7417488098144531,8.999999408842996e-06,0.7226263284683228,0.694716215133667,0.8799710273742676
41,0.746230959892273,8.999999408842996e-06,0.7138674259185791,0.698630154132843,0.8806742429733276
42,0.7434601783752441,2.699999868127634e-06,0.7220667004585266,0.6979778409004211,0.8781905770301819
43,0.7428897619247437,2.699999868127634e-06,0.7093130350112915,0.6966732144355774,0.8784489631652832
44,0.7428897619247437,2.699999868127634e-06,0.7118971943855286,0.6953685879707336,0.8782755732536316
45,0.7516909837722778,8.099999604382901e-07,0.7049494981765747,0.6960209012031555,0.8782435059547424
46,0.7435416579246521,8.099999604382901e-07,0.7130696177482605,0.6960209012031555,0.8782626986503601
47,0.744356632232666,2.4299998813148704e-07,0.7141255736351013,0.6966732144355774,0.8782238960266113
48,0.7456604838371277,2.4299998813148704e-07,0.7107618451118469,0.6966732144355774,0.8782148957252502
49,0.7463124394416809,1.0000000116860974e-07,0.7117121815681458,0.6973255276679993,0.8782227039337158
50,0.7522614002227783,1.0000000116860974e-07,0.7071841955184937,0.6973255276679993,0.8782240748405457
51,0.75063157081604,1.0000000116860974e-07,0.7051217555999756,0.6973255276679993,0.8782049417495728
52,0.7419933080673218,1.0000000116860974e-07,0.7144441604614258,0.6973255276679993,0.8782224655151367
53,0.7457420229911804,1.0000000116860974e-07,0.7047498226165771,0.6973255276679993,0.8781744837760925
54,0.7432157397270203,1.0000000116860974e-07,0.7152358293533325,0.6979778409004211,0.8781259059906006
55,0.7493276596069336,1.0000000116860974e-07,0.707612931728363,0.6979778409004211,0.8781065940856934
56,0.7516909837722778,1.0000000116860974e-07,0.7076414823532104,0.6973255276679993,0.8781333565711975
57,0.7450900673866272,1.0000000116860974e-07,0.7059493064880371,0.6973255276679993,0.8781456351280212
58,0.7432157397270203,1.0000000116860974e-07,0.7113036513328552,0.6979778409004211,0.8781496286392212
59,0.7478607892990112,1.0000000116860974e-07,0.712454617023468,0.6979778409004211,0.8780978918075562
60,0.7480238080024719,1.0000000116860974e-07,0.7047549486160278,0.6973255276679993,0.8781200051307678
61,0.7415858507156372,1.0000000116860974e-07,0.7139993906021118,0.6973255276679993,0.8781545758247375
62,0.7437046766281128,1.0000000116860974e-07,0.7147952914237976,0.6973255276679993,0.8781723976135254
63,0.7514464855194092,1.0000000116860974e-07,0.7029018402099609,0.6973255276679993,0.8782320618629456
64,0.7493276596069336,1.0000000116860974e-07,0.703491747379303,0.6973255276679993,0.878281831741333
65,0.7436231970787048,1.0000000116860974e-07,0.7117955684661865,0.6979778409004211,0.8782408237457275
66,0.7459049820899963,1.0000000116860974e-07,0.7078200578689575,0.6979778409004211,0.878207266330719
67,0.7445195913314819,1.0000000116860974e-07,0.7085581421852112,0.6979778409004211,0.8782477378845215
68,0.7458235025405884,1.0000000116860974e-07,0.7060800790786743,0.6979778409004211,0.878273606300354
69,0.7490832209587097,1.0000000116860974e-07,0.7066083550453186,0.6973255276679993,0.8782842755317688
70,0.7485942244529724,1.0000000116860974e-07,0.7081210017204285,0.6966732144355774,0.8782614469528198
71,0.742726743221283,1.0000000116860974e-07,0.7093547582626343,0.6966732144355774,0.878261923789978
72,0.7467198967933655,1.0000000116860974e-07,0.7142077088356018,0.6966732144355774,0.8782456517219543
73,0.7485127449035645,1.0000000116860974e-07,0.7096118927001953,0.6966732144355774,0.8782089948654175
74,0.7525873780250549,1.0000000116860974e-07,0.7052742838859558,0.6966732144355774,0.8782274127006531
75,0.7421563267707825,1.0000000116860974e-07,0.706352174282074,0.6966732144355774,0.8782263994216919
76,0.7493276596069336,1.0000000116860974e-07,0.7056528925895691,0.6966732144355774,0.8782451748847961
77,0.7441936135292053,1.0000000116860974e-07,0.7134935259819031,0.6979778409004211,0.8782241344451904
78,0.7433786988258362,1.0000000116860974e-07,0.7112932205200195,0.6966732144355774,0.8782304525375366
79,0.7457420229911804,1.0000000116860974e-07,0.7046480774879456,0.6966732144355774,0.8782041072845459
80,0.7428897619247437,1.0000000116860974e-07,0.7140234112739563,0.6966732144355774,0.878216028213501
81,0.7452530264854431,1.0000000116860974e-07,0.7098961472511292,0.6973255276679993,0.8782284259796143
82,0.7463939189910889,1.0000000116860974e-07,0.7088520526885986,0.6966732144355774,0.8782001733779907
83,0.7480238080024719,1.0000000116860974e-07,0.706421434879303,0.6973255276679993,0.8782141208648682
84,0.7442750930786133,1.0000000116860974e-07,0.7138596773147583,0.6973255276679993,0.8782086968421936
85,0.7424007654190063,1.0000000116860974e-07,0.7058300971984863,0.6973255276679993,0.8782077431678772
86,0.7487572431564331,1.0000000116860974e-07,0.7070208191871643,0.6973255276679993,0.8782169222831726
87,0.742726743221283,1.0000000116860974e-07,0.7124670147895813,0.6966732144355774,0.878238320350647
88,0.7517724633216858,1.0000000116860974e-07,0.6981058716773987,0.6966732144355774,0.8782219290733337
89,0.75063157081604,1.0000000116860974e-07,0.7051502466201782,0.6966732144355774,0.8781983256340027
90,0.7380001544952393,1.0000000116860974e-07,0.7123528122901917,0.6966732144355774,0.8782021999359131
91,0.7447640895843506,1.0000000116860974e-07,0.7081217765808105,0.6973255276679993,0.8781962990760803
92,0.7485942244529724,1.0000000116860974e-07,0.7080200910568237,0.6973255276679993,0.8782269954681396
93,0.7441936135292053,1.0000000116860974e-07,0.7091958522796631,0.6973255276679993,0.8781975507736206
94,0.749001681804657,1.0000000116860974e-07,0.7080662846565247,0.6973255276679993,0.8781808614730835
95,0.7492461800575256,1.0000000116860974e-07,0.7071850299835205,0.6973255276679993,0.8782063722610474
96,0.7456604838371277,1.0000000116860974e-07,0.7117111086845398,0.6973255276679993,0.8782153129577637
97,0.7526689171791077,1.0000000116860974e-07,0.699464738368988,0.6966732144355774,0.8781588673591614
98,0.7500610947608948,1.0000000116860974e-07,0.705607533454895,0.6966732144355774,0.8781339526176453
99,0.7475348114967346,1.0000000116860974e-07,0.7033571600914001,0.6960209012031555,0.878167986869812
