accuracy,loss,val_accuracy,val_loss,learning_rate,epoch,model,stage,elapsed_seconds_stage
0.41781434416770935,1.587928056716919,0.4892368018627167,1.3910613059997559,9.999999747378752e-05,1,MobileNetV2,head,6201.003233194351
0.49449923634529114,1.3930505514144897,0.5185909867286682,1.3035356998443604,9.999999747378752e-05,2,MobileNetV2,head,6201.003233194351
0.5160948634147644,1.3169752359390259,0.5335942506790161,1.2604751586914062,9.999999747378752e-05,3,MobileNetV2,head,6201.003233194351
0.5364680886268616,1.2699185609817505,0.5564253330230713,1.2233190536499023,9.999999747378752e-05,4,MobileNetV2,head,6201.003233194351
0.5516257882118225,1.2272350788116455,0.5668623447418213,1.1945282220840454,9.999999747378752e-05,5,MobileNetV2,head,6201.003233194351
0.5585526823997498,1.2020456790924072,0.5805609822273254,1.1767481565475464,9.999999747378752e-05,6,MobileNetV2,head,6201.003233194351
0.5710210800170898,1.1807968616485596,0.587084174156189,1.164314866065979,9.999999747378752e-05,7,MobileNetV2,head,6201.003233194351
0.5792518854141235,1.1647660732269287,0.5799086689949036,1.1582261323928833,9.999999747378752e-05,8,MobileNetV2,head,6201.003233194351
0.5854453444480896,1.1397393941879272,0.5877364873886108,1.1419178247451782,9.999999747378752e-05,9,MobileNetV2,head,6201.003233194351
0.5922092795372009,1.1208791732788086,0.5864318609237671,1.1280466318130493,9.999999747378752e-05,10,MobileNetV2,head,6201.003233194351
0.5947355628013611,1.1114096641540527,0.6020874381065369,1.125429630279541,9.999999747378752e-05,11,MobileNetV2,head,6201.003233194351
0.6056556105613708,1.0925977230072021,0.5988258123397827,1.121280312538147,9.999999747378752e-05,12,MobileNetV2,head,6201.003233194351
0.6052481532096863,1.0865954160690308,0.6014350652694702,1.111292839050293,9.999999747378752e-05,13,MobileNetV2,head,6201.003233194351
0.6133159399032593,1.0597862005233765,0.6073059439659119,1.097692608833313,9.999999747378752e-05,14,MobileNetV2,head,6201.003233194351
0.6199168562889099,1.057142734527588,0.6099151968955994,1.094984769821167,9.999999747378752e-05,15,MobileNetV2,head,6201.003233194351
0.6186944842338562,1.050405502319336,0.611872136592865,1.0912410020828247,9.999999747378752e-05,16,MobileNetV2,head,6201.003233194351
0.626110315322876,1.030373454093933,0.6144813895225525,1.0970232486724854,9.999999747378752e-05,17,MobileNetV2,head,6201.003233194351
0.6269252896308899,1.0245236158370972,0.6060013175010681,1.0951108932495117,9.999999747378752e-05,18,MobileNetV2,head,6201.003233194351
0.6346670985221863,1.0025416612625122,0.6144813895225525,1.082239031791687,2.9999999242136255e-05,19,MobileNetV2,head,6201.003233194351
0.6391491889953613,0.9980179667472839,0.6177430152893066,1.0746692419052124,2.9999999242136255e-05,20,MobileNetV2,head,6201.003233194351
0.6452611684799194,0.9875524044036865,0.6151337027549744,1.081017255783081,2.9999999242136255e-05,21,MobileNetV2,head,6201.003233194351
0.6450982093811035,0.9929494261741638,0.6177430152893066,1.073910117149353,2.9999999242136255e-05,22,MobileNetV2,head,6201.003233194351
0.6450982093811035,0.9885061383247375,0.6190476417541504,1.0729118585586548,2.9999999242136255e-05,23,MobileNetV2,head,6201.003233194351
0.6483579277992249,0.9803740978240967,0.61709064245224,1.0729033946990967,2.9999999242136255e-05,24,MobileNetV2,head,6201.003233194351
0.6465650796890259,0.974736213684082,0.6216568946838379,1.0684664249420166,2.9999999242136255e-05,25,MobileNetV2,head,6201.003233194351
0.6478689312934875,0.973426878452301,0.6190476417541504,1.0712848901748657,2.9999999242136255e-05,26,MobileNetV2,head,6201.003233194351
0.6498247981071472,0.9723423719406128,0.6164383292198181,1.0686520338058472,2.9999999242136255e-05,27,MobileNetV2,head,6201.003233194351
0.6516991257667542,0.9643270969390869,0.6196999549865723,1.0699632167816162,8.999999408842996e-06,28,MobileNetV2,head,6201.003233194351
0.6480319499969482,0.9702446460723877,0.6177430152893066,1.0694422721862793,8.999999408842996e-06,29,MobileNetV2,head,6201.003233194351
0.6586260199546814,0.9560827016830444,0.6177430152893066,1.0703706741333008,2.699999868127634e-06,30,MobileNetV2,head,6201.003233194351
0.6514546275138855,0.9660595655441284,0.6177430152893066,1.0706133842468262,2.699999868127634e-06,31,MobileNetV2,head,6201.003233194351
0.6553663015365601,0.9640842080116272,0.6177430152893066,1.0707067251205444,8.099999604382901e-07,32,MobileNetV2,head,6201.003233194351
0.6561812162399292,0.9600690007209778,0.6183953285217285,1.0706101655960083,8.099999604382901e-07,33,MobileNetV2,head,6201.003233194351
0.6560997366905212,0.9615669250488281,0.6177430152893066,1.0706725120544434,2.4299998813148704e-07,34,MobileNetV2,head,6201.003233194351
0.6564257144927979,0.959867000579834,0.6177430152893066,1.0706899166107178,2.4299998813148704e-07,35,MobileNetV2,head,6201.003233194351
0.6518620848655701,0.9569070935249329,0.6183953285217285,1.0706619024276733,1.0000000116860974e-07,36,MobileNetV2,head,6201.003233194351
0.6568331718444824,0.9571813941001892,0.6183953285217285,1.070635199546814,1.0000000116860974e-07,37,MobileNetV2,head,6201.003233194351
0.6558552980422974,0.9617519378662109,0.6177430152893066,1.0706512928009033,1.0000000116860974e-07,38,MobileNetV2,head,6201.003233194351
0.6568331718444824,0.9629310369491577,0.6164383292198181,1.070654034614563,1.0000000116860974e-07,39,MobileNetV2,head,6201.003233194351
0.6468910574913025,0.9697725772857666,0.6177430152893066,1.0706837177276611,1.0000000116860974e-07,40,MobileNetV2,head,6201.003233194351
0.6530030369758606,0.9639289975166321,0.6177430152893066,1.0706934928894043,1.0000000116860974e-07,41,MobileNetV2,head,6201.003233194351
0.6547143459320068,0.9644783735275269,0.61709064245224,1.0706846714019775,1.0000000116860974e-07,42,MobileNetV2,head,6201.003233194351
0.654469907283783,0.9563813209533691,0.61709064245224,1.0706567764282227,1.0000000116860974e-07,43,MobileNetV2,head,6201.003233194351
0.6512101888656616,0.9598491191864014,0.61709064245224,1.0706809759140015,1.0000000116860974e-07,44,MobileNetV2,head,6201.003233194351
0.6512101888656616,0.9625974297523499,0.6164383292198181,1.070733666419983,1.0000000116860974e-07,45,MobileNetV2,head,6201.003233194351
0.6569146513938904,0.9545387029647827,0.61709064245224,1.0707229375839233,1.0000000116860974e-07,46,MobileNetV2,head,6201.003233194351
0.6477874517440796,0.9636886119842529,0.61709064245224,1.070718765258789,1.0000000116860974e-07,47,MobileNetV2,head,6201.003233194351
0.6541439294815063,0.9575455188751221,0.61709064245224,1.0707042217254639,1.0000000116860974e-07,48,MobileNetV2,head,6201.003233194351
0.6505582332611084,0.9621094465255737,0.61709064245224,1.0707285404205322,1.0000000116860974e-07,49,MobileNetV2,head,6201.003233194351
0.6545513868331909,0.9538654685020447,0.61709064245224,1.0706884860992432,1.0000000116860974e-07,50,MobileNetV2,head,6201.003233194351
0.6567516922950745,0.9635154604911804,0.61709064245224,1.0706855058670044,1.0000000116860974e-07,51,MobileNetV2,head,6201.003233194351
0.6565071940422058,0.9629748463630676,0.61709064245224,1.0706599950790405,1.0000000116860974e-07,52,MobileNetV2,head,6201.003233194351
0.649254322052002,0.9662184715270996,0.61709064245224,1.070598840713501,1.0000000116860974e-07,53,MobileNetV2,head,6201.003233194351
0.6513731479644775,0.9600073099136353,0.61709064245224,1.0706032514572144,1.0000000116860974e-07,54,MobileNetV2,head,6201.003233194351
0.6560997366905212,0.9627692699432373,0.61709064245224,1.0705547332763672,1.0000000116860974e-07,55,MobileNetV2,head,6201.003233194351
0.6576480865478516,0.9539521932601929,0.61709064245224,1.0706100463867188,1.0000000116860974e-07,56,MobileNetV2,head,6201.003233194351
0.6558552980422974,0.9557509422302246,0.61709064245224,1.0706121921539307,1.0000000116860974e-07,57,MobileNetV2,head,6201.003233194351
0.6527585387229919,0.9615156650543213,0.6177430152893066,1.0706197023391724,1.0000000116860974e-07,58,MobileNetV2,head,6201.003233194351
0.6525140404701233,0.9613209366798401,0.61709064245224,1.070615291595459,1.0000000116860974e-07,59,MobileNetV2,head,6201.003233194351
0.6510471701622009,0.9620524644851685,0.6177430152893066,1.070650577545166,1.0000000116860974e-07,60,MobileNetV2,head,6201.003233194351
0.6524325609207153,0.9613174796104431,0.6177430152893066,1.0706720352172852,1.0000000116860974e-07,61,MobileNetV2,head,6201.003233194351
0.653654932975769,0.9612841010093689,0.6177430152893066,1.0706226825714111,1.0000000116860974e-07,62,MobileNetV2,head,6201.003233194351
0.6503952145576477,0.9633437991142273,0.6177430152893066,1.0705958604812622,1.0000000116860974e-07,63,MobileNetV2,head,6201.003233194351
0.6578925848007202,0.9589808583259583,0.6177430152893066,1.070541262626648,1.0000000116860974e-07,64,MobileNetV2,head,6201.003233194351
0.6575666069984436,0.9548127055168152,0.6177430152893066,1.070550560951233,1.0000000116860974e-07,65,MobileNetV2,head,6201.003233194351
0.6511286497116089,0.966162383556366,0.6177430152893066,1.0705044269561768,1.0000000116860974e-07,66,MobileNetV2,head,6201.003233194351
0.6560182571411133,0.9574894309043884,0.6177430152893066,1.070509672164917,1.0000000116860974e-07,67,MobileNetV2,head,6201.003233194351
0.6597669124603271,0.951971709728241,0.6177430152893066,1.0705044269561768,1.0000000116860974e-07,68,MobileNetV2,head,6201.003233194351
